recorded_at,symbol,market,signal_date,close,status,status_rank,setup,regime,wyckoff,trigger,direction,zs_zd,zs_zg,entry_price,sl,tp1,tp2,name,sector,notes,engine_version,previous_status,current_status,change_type
2026-08-31T22:12:04.838095+00:00,601601,HS300,2026-08-31,32.0,READY,2,2S,Neutral Zhongshu,Neutral,Waiting,SHORT,31.8,32.17,,,,,中国太保,nan,,1.8.5-source-port,NONE,READY,NEW_READY
2026-08-31T22:12:04.838095+00:00,601607,HS300,2026-08-31,16.25,READY,2,2S,Bearish Zhongshu,Neutral,Waiting,SHORT,16.25,16.87,,,,,上海医药,nan,,1.8.5-source-port,NONE,READY,NEW_READY
2026-08-31T22:12:04.838095+00:00,601668,HS300,2026-08-31,4.33,READY,2,2S,Bearish Zhongshu,Neutral,Bear Micro BOS,SHORT,4.49,4.5,,,,,中国建筑,nan,,1.8.5-source-port,NONE,READY,NEW_READY
2026-08-31T22:12:04.838095+00:00,601669,HS300,2026-08-31,4.61,READY,2,2S,Bull Trend,Neutral,Waiting,SHORT,4.66,4.74,,,,,中国电建,nan,,1.8.5-source-port,NONE,READY,NEW_READY
2026-08-31T22:12:04.838095+00:00,601818,HS300,2026-08-31,2.97,READY,2,2S,Bearish Zhongshu,Neutral,Waiting,SHORT,3.01,3.1,,,,,光大银行,nan,,1.8.5-source-port,NONE,READY,NEW_READY
2026-08-31T22:12:04.838095+00:00,603260,HS300,2026-08-31,34.72,READY,2,2B,Bearish Zhongshu,Neutral,Waiting,LONG,35.39,36.18,,,,,合盛硅业,nan,,1.8.5-source-port,NONE,READY,NEW_READY
2026-08-31T22:12:04.838095+00:00,603288,HS300,2026-08-31,33.63,READY,2,2S,Bull Trend,Neutral,Bear Micro BOS,SHORT,35.7,36.28,,,,,海天味业,nan,,1.8.5-source-port,NONE,READY,NEW_READY
2026-08-31T22:12:04.838095+00:00,603296,HS300,2026-08-31,81.6,READY,2,2S,Bullish Zhongshu,Neutral,Waiting,SHORT,76.66,79.98,,,,,华勤技术,nan,,1.8.5-source-port,NONE,READY,NEW_READY
2026-08-31T22:12:04.838095+00:00,603799,HS300,2026-08-31,39.57,READY,2,2B,Bearish Zhongshu,Neutral,Waiting,LONG,45.56,47.17,,,,,华友钴业,nan,,1.8.5-source-port,NONE,READY,NEW_READY
2026-08-31T22:12:04.838095+00:00,603986,HS300,2026-08-31,406.0,READY,2,2B,Bearish Zhongshu,Neutral,Waiting,LONG,451.0,455.81,,,,,兆易创新,nan,,1.8.5-source-port,NONE,READY,NEW_READY
2026-08-31T22:12:04.838095+00:00,688012,HS300,2026-08-31,362.0,READY,2,2B,Neutral Zhongshu,Neutral,Waiting,LONG,341.64,388.23,,,,,中微公司,nan,,1.8.5-source-port,NONE,READY,NEW_READY
2026-08-31T22:12:04.838095+00:00,688082,HS300,2026-08-31,301.7,READY,2,2S,Bearish Zhongshu,Neutral,Waiting,SHORT,283.31,338.92,,,,,盛美上海,nan,,1.8.5-source-port,NONE,READY,NEW_READY
2026-08-31T22:12:04.838095+00:00,688126,HS300,2026-08-31,24.7,READY,2,2B,Bearish Zhongshu,Neutral,Waiting,LONG,23.02,29.09,,,,,沪硅产业,nan,,1.8.5-source-port,NONE,READY,NEW_READY
2026-08-31T22:12:04.838095+00:00,688223,HS300,2026-08-31,4.11,READY,2,2B,Bearish Zhongshu,Neutral,Bear Micro BOS,LONG,4.3,4.66,,,,,晶科能源,nan,,1.8.5-source-port,NONE,READY,NEW_READY
2026-08-31T22:12:04.838095+00:00,688396,HS300,2026-08-31,61.39,READY,2,2B,Bear Trend,Neutral,Waiting,LONG,60.49,62.71,,,,,华润微,nan,,1.8.5-source-port,NONE,READY,NEW_READY
2026-08-31T22:12:04.838095+00:00,000100,HS300,2026-08-31,5.09,WATCH,1,NONE,Neutral Zhongshu,Neutral,Waiting,,4.83,5.34,,,,,TCL科技,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,000301,HS300,2026-08-31,14.6,WATCH,1,NONE,Bull Trend,Neutral,Bull Micro BOS,,11.25,12.3,,,,,东方盛虹,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,000425,HS300,2026-08-31,7.89,WATCH,1,NONE,Bearish Zhongshu,Neutral,Bear Micro BOS,,7.82,8.12,,,,,徐工机械,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,000568,HS300,2026-08-31,77.0,WATCH,1,NONE,Bearish Zhongshu,Neutral,Bear Micro BOS,,85.04,87.24,,,,,泸州老窖,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,000596,HS300,2026-08-31,91.71,WATCH,1,NONE,Bullish Zhongshu,Neutral,Waiting,,87.87,92.69,,,,,古井贡酒,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,000617,HS300,2026-08-31,7.3,WATCH,1,NONE,Bull Trend,Distrib Watch,Waiting,,6.62,7.32,,,,,中油资本,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,000630,HS300,2026-08-31,6.67,WATCH,1,NONE,Bullish Zhongshu,Neutral,Waiting,,6.33,6.8,,,,,铜陵有色,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,000651,HS300,2026-08-31,38.95,WATCH,1,NONE,Bullish Zhongshu,Neutral,Waiting,,37.89,37.94,,,,,格力电器,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,000657,HS300,2026-08-31,65.8,WATCH,1,NONE,Bearish Zhongshu,Neutral,Waiting,,62.0,75.5,,,,,中钨高新,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,000725,HS300,2026-08-31,6.01,WATCH,1,NONE,Bullish Zhongshu,Neutral,Waiting,,5.71,6.17,,,,,京东方A,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,000768,HS300,2026-08-31,21.96,WATCH,1,NONE,Bull Trend,Neutral,Bull Micro BOS,,20.72,20.91,,,,,中航西飞,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,000792,HS300,2026-08-31,28.19,WATCH,1,NONE,Bullish Zhongshu,Neutral,Waiting,,27.72,28.26,,,,,盐湖股份,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,000895,HS300,2026-08-31,24.06,WATCH,1,NONE,Bearish Zhongshu,Neutral,Bear Micro BOS,,23.89,25.02,,,,,双汇发展,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,000938,HS300,2026-08-31,38.95,WATCH,1,NONE,Neutral Zhongshu,Neutral,Waiting,,36.6,40.28,,,,,紫光股份,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,000975,HS300,2026-08-31,26.35,WATCH,1,NONE,Bull Trend,Neutral,Waiting,,19.82,20.98,,,,,山金国际,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,000977,HS300,2026-08-31,85.18,WATCH,1,NONE,Bullish Zhongshu,Neutral,Bull Micro BOS,,76.5,79.3,,,,,浪潮信息,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,002028,HS300,2026-08-31,140.12,WATCH,1,NONE,Bull Trend,Neutral,Waiting,,169.28,170.5,,,,,思源电气,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,002142,HS300,2026-08-31,34.12,WATCH,1,NONE,Bull Trend,Neutral,Waiting,,31.4,32.26,,,,,宁波银行,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,002179,HS300,2026-08-31,35.25,WATCH,1,NONE,Bullish Zhongshu,Neutral,Bull Micro BOS,,34.79,35.22,,,,,中航光电,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,002202,HS300,2026-08-31,18.34,WATCH,1,NONE,Bearish Zhongshu,Neutral,Waiting,,20.6,21.9,,,,,金风科技,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,002371,HS300,2026-08-31,699.79,WATCH,1,NONE,Bullish Zhongshu,Neutral,Waiting,,669.01,687.04,,,,,北方华创,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,002415,HS300,2026-08-31,35.79,WATCH,1,NONE,Bull Trend,Neutral,Waiting,,34.0,35.59,,,,,海康威视,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,002460,HS300,2026-08-31,53.89,WATCH,1,NONE,Bullish Zhongshu,Neutral,Waiting,,50.81,55.18,,,,,赣锋锂业,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,002463,HS300,2026-08-31,124.91,WATCH,1,NONE,Bearish Zhongshu,Neutral,Bull Micro BOS,,125.13,127.77,,,,,沪电股份,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,002558,HS300,2026-08-31,27.45,WATCH,1,NONE,Bullish Zhongshu,Neutral,Waiting,,25.74,27.72,,,,,巨人网络,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,002594,HS300,2026-08-31,88.2,WATCH,1,NONE,Bearish Zhongshu,Neutral,Bear Micro BOS,,93.13,93.23,,,,,比亚迪,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,002602,HS300,2026-08-31,14.14,WATCH,1,NONE,Bullish Zhongshu,Neutral,Waiting,,13.51,13.93,,,,,世纪华通,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,002625,HS300,2026-08-31,28.58,WATCH,1,NONE,Bearish Zhongshu,Neutral,Waiting,,29.82,31.34,,,,,光启技术,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,002648,HS300,2026-08-31,28.48,WATCH,1,NONE,Bull Trend,Neutral,Waiting,,22.2,24.47,,,,,卫星化学,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,002709,HS300,2026-08-31,36.44,WATCH,1,NONE,Bearish Zhongshu,Neutral,Waiting,,35.5,40.48,,,,,天赐材料,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,002714,HS300,2026-08-31,42.31,WATCH,1,NONE,Bullish Zhongshu,Neutral,Bull Micro BOS,,38.51,40.18,,,,,牧原股份,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,002916,HS300,2026-08-31,369.08,WATCH,1,NONE,Neutral Zhongshu,Neutral,Waiting,,350.0,388.18,,,,,深南电路,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,002920,HS300,2026-08-31,88.25,WATCH,1,NONE,Bullish Zhongshu,Neutral,Waiting,,83.43,88.94,,,,,德赛西威,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,002938,HS300,2026-08-31,93.3,WATCH,1,NONE,Bearish Zhongshu,Neutral,Waiting,,99.88,103.24,,,,,鹏鼎控股,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,300014,HS300,2026-08-31,52.76,WATCH,1,NONE,Bull Trend,Neutral,Bear Micro BOS,,54.53,56.13,,,,,亿纬锂能,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,300033,HS300,2026-08-31,229.2,WATCH,1,NONE,Bull Trend,Neutral,Waiting,,230.41,231.45,,,,,同花顺,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,300122,HS300,2026-08-31,13.66,WATCH,1,NONE,Bull Trend,Neutral,Waiting,,12.71,12.85,,,,,智飞生物,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,300124,HS300,2026-08-31,61.87,WATCH,1,NONE,Neutral Zhongshu,Neutral,Waiting,,59.73,65.12,,,,,汇川技术,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,300408,HS300,2026-08-31,115.0,WATCH,1,NONE,Neutral Zhongshu,Neutral,Waiting,,108.69,121.54,,,,,三环集团,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,300413,HS300,2026-08-31,16.98,WATCH,1,NONE,Bullish Zhongshu,Neutral,Bull Micro BOS,,14.82,15.83,,,,,芒果超媒,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,300418,HS300,2026-08-31,43.99,WATCH,1,NONE,Bullish Zhongshu,Distribution,Waiting,,41.61,45.1,,,,,昆仑万维,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,300476,HS300,2026-08-31,243.14,WATCH,1,NONE,Bearish Zhongshu,Neutral,Waiting,,237.07,287.68,,,,,胜宏科技,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,300498,HS300,2026-08-31,14.27,WATCH,1,NONE,Bullish Zhongshu,Neutral,Waiting,,13.38,14.0,,,,,温氏股份,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,300661,HS300,2026-08-31,114.0,WATCH,1,NONE,Neutral Zhongshu,Neutral,Waiting,,108.36,123.8,,,,,圣邦股份,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,300866,HS300,2026-08-31,125.77,WATCH,1,NONE,Bullish Zhongshu,Neutral,Waiting,,114.05,118.6,,,,,安克创新,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,300896,HS300,2026-08-31,92.81,WATCH,1,NONE,Bearish Zhongshu,Neutral,Waiting,,112.52,113.08,,,,,爱美客,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,300999,HS300,2026-08-31,26.54,WATCH,1,NONE,Bullish Zhongshu,Neutral,Waiting,,25.68,26.63,,,,,金龙鱼,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,301165,HS300,2026-08-31,127.33,WATCH,1,NONE,Bull Trend,Neutral,Waiting,,111.1,114.99,,,,,锐捷网络,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,301236,HS300,2026-08-31,37.78,WATCH,1,NONE,Bearish Zhongshu,Neutral,Waiting,,38.9,41.12,,,,,软通动力,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,301269,HS300,2026-08-31,99.71,WATCH,1,NONE,Bullish Zhongshu,Neutral,Waiting,,93.5,95.99,,,,,华大九天,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,301308,HS300,2026-08-31,381.75,WATCH,1,NONE,Bearish Zhongshu,Neutral,Waiting,,373.6,442.0,,,,,江波龙,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,302132,HS300,2026-08-31,59.7,WATCH,1,NONE,Bullish Zhongshu,Neutral,Waiting,,56.85,59.6,,,,,中航成飞,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,600016,HS300,2026-08-31,3.53,WATCH,1,NONE,Bullish Zhongshu,Neutral,Waiting,,3.41,3.5,,,,,民生银行,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,600018,HS300,2026-08-31,5.26,WATCH,1,NONE,Bullish Zhongshu,Neutral,Waiting,,5.05,5.29,,,,,上港集团,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,600019,HS300,2026-08-31,5.82,WATCH,1,NONE,Bullish Zhongshu,Neutral,Waiting,,5.68,5.89,,,,,宝钢股份,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,600027,HS300,2026-08-31,4.59,WATCH,1,NONE,Bullish Zhongshu,Neutral,Waiting,,4.51,4.54,,,,,华电国际,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,600029,HS300,2026-08-31,5.01,WATCH,1,NONE,Bearish Zhongshu,Neutral,Waiting,,5.05,5.12,,,,,南方航空,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,600039,HS300,2026-08-31,9.06,WATCH,1,NONE,Bullish Zhongshu,Neutral,Bull Micro BOS,,8.27,8.39,,,,,四川路桥,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,600048,HS300,2026-08-31,4.97,WATCH,1,NONE,Bearish Zhongshu,Neutral,Bear Micro BOS,,5.2,5.52,,,,,保利发展,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,600066,HS300,2026-08-31,29.79,WATCH,1,NONE,Bullish Zhongshu,Neutral,Waiting,,28.38,30.24,,,,,宇通客车,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,600089,HS300,2026-08-31,19.13,WATCH,1,NONE,Bearish Zhongshu,Neutral,Waiting,,18.81,21.8,,,,,特变电工,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,600104,HS300,2026-08-31,10.4,WATCH,1,NONE,Bullish Zhongshu,Neutral,Waiting,,9.93,10.07,,,,,上汽集团,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,600150,HS300,2026-08-31,34.08,WATCH,1,NONE,Neutral Zhongshu,Neutral,Waiting,,33.51,34.96,,,,,中国船舶,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,600160,HS300,2026-08-31,40.54,WATCH,1,NONE,Bearish Zhongshu,Neutral,Waiting,,38.51,44.5,,,,,巨化股份,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,600176,HS300,2026-08-31,43.93,WATCH,1,NONE,Bullish Zhongshu,Neutral,Bull Micro BOS,,37.83,43.98,,,,,中国巨石,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,600219,HS300,2026-08-31,4.84,WATCH,1,NONE,Bullish Zhongshu,Neutral,Waiting,,4.61,4.77,,,,,南山铝业,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,600233,HS300,2026-08-31,16.94,WATCH,1,NONE,Bull Trend,Neutral,Waiting,,17.15,17.5,,,,,圆通速递,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,600346,HS300,2026-08-31,19.35,WATCH,1,NONE,Bullish Zhongshu,Neutral,Waiting,,15.98,16.71,,,,,恒力石化,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,600362,HS300,2026-08-31,48.4,WATCH,1,NONE,Bullish Zhongshu,Accumulation,Bull Micro BOS,,43.78,44.24,,,,,江西铜业,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,600415,HS300,2026-08-31,12.48,WATCH,1,NONE,Bearish Zhongshu,Neutral,Waiting,,12.38,12.75,,,,,小商品城,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,600426,HS300,2026-08-31,21.45,WATCH,1,NONE,Neutral Zhongshu,Neutral,Waiting,,20.46,22.37,,,,,华鲁恒升,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,600438,HS300,2026-08-31,11.59,WATCH,1,NONE,Bearish Zhongshu,Neutral,Bear Micro BOS,,12.69,13.0,,,,,通威股份,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,600489,HS300,2026-08-31,25.62,WATCH,1,NONE,Bull Trend,Neutral,Waiting,,24.63,26.7,,,,,中金黄金,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,600515,HS300,2026-08-31,2.76,WATCH,1,NONE,Bull Trend,Neutral,Waiting,,2.83,2.85,,,,,海南机场,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,600570,HS300,2026-08-31,22.0,WATCH,1,NONE,Bullish Zhongshu,Neutral,Waiting,,20.95,22.38,,,,,恒生电子,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,600588,HS300,2026-08-31,10.29,WATCH,1,NONE,Bull Trend,Neutral,Waiting,,10.01,10.1,,,,,用友网络,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,600600,HS300,2026-08-31,50.7,WATCH,1,NONE,Bearish Zhongshu,Neutral,Waiting,,56.5,57.75,,,,,青岛啤酒,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,600760,HS300,2026-08-31,46.92,WATCH,1,NONE,Bull Trend,Neutral,Bull Micro BOS,,42.03,42.04,,,,,中航沈飞,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,600809,HS300,2026-08-31,116.76,WATCH,1,NONE,Bull Trend,Neutral,Waiting,,99.35,107.64,,,,,山西汾酒,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,600893,HS300,2026-08-31,38.66,WATCH,1,NONE,Bullish Zhongshu,Neutral,Bull Micro BOS,,36.0,36.36,,,,,航发动力,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,600900,HS300,2026-08-31,28.09,WATCH,1,NONE,Neutral Zhongshu,Neutral,Waiting,,27.51,28.43,,,,,长江电力,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,600918,HS300,2026-08-31,5.69,WATCH,1,NONE,Bullish Zhongshu,Distribution,Waiting,,5.55,5.59,,,,,中泰证券,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,600919,HS300,2026-08-31,12.09,WATCH,1,NONE,Bull Trend,Neutral,Waiting,,11.53,11.78,,,,,江苏银行,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,600958,HS300,2026-08-31,9.19,WATCH,1,NONE,Bullish Zhongshu,Neutral,Waiting,,9.0,9.2,,,,,东方证券,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,600999,HS300,2026-08-31,18.71,WATCH,1,NONE,Bullish Zhongshu,Neutral,Waiting,,17.7,17.95,,,,,招商证券,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,601006,HS300,2026-08-31,4.76,WATCH,1,NONE,Bearish Zhongshu,Neutral,Waiting,,5.02,5.06,,,,,大秦铁路,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,601009,HS300,2026-08-31,11.66,WATCH,1,NONE,Bull Trend,Neutral,Waiting,,11.09,11.65,,,,,南京银行,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,601012,HS300,2026-08-31,12.07,WATCH,1,NONE,Bearish Zhongshu,Neutral,Bear Micro BOS,,12.56,12.82,,,,,隆基绿能,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,601018,HS300,2026-08-31,3.44,WATCH,1,NONE,Bull Trend,Neutral,Waiting,,3.35,3.43,,,,,宁波港,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,601058,HS300,2026-08-31,15.2,WATCH,1,NONE,Bullish Zhongshu,Neutral,Bull Micro BOS,,13.38,13.87,,,,,赛轮轮胎,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,601059,HS300,2026-08-31,16.83,WATCH,1,NONE,Bull Trend,Accumulation,Bull Micro BOS,,16.44,16.84,,,,,信达证券,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,601088,HS300,2026-08-31,48.78,WATCH,1,NONE,Bull Trend,Neutral,Bull Micro BOS,,43.96,44.36,,,,,中国神华,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,601111,HS300,2026-08-31,5.83,WATCH,1,NONE,Bearish Zhongshu,Neutral,Waiting,,5.92,5.95,,,,,中国国航,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,601117,HS300,2026-08-31,7.44,WATCH,1,NONE,Bearish Zhongshu,Neutral,Waiting,,7.35,7.62,,,,,中国化学,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,601136,HS300,2026-08-31,15.86,WATCH,1,NONE,Bullish Zhongshu,Neutral,Bull Micro BOS,,13.78,14.28,,,,,首创证券,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,601138,HS300,2026-08-31,64.84,WATCH,1,NONE,Bull Trend,Neutral,Waiting,,58.75,60.84,,,,,工业富联,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,601225,HS300,2026-08-31,27.62,WATCH,1,NONE,Bull Trend,Neutral,Bull Micro BOS,,23.77,24.0,,,,,陕西煤业,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,601229,HS300,2026-08-31,9.48,WATCH,1,NONE,Bull Trend,Neutral,Waiting,,9.18,9.41,,,,,上海银行,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,601318,HS300,2026-08-31,55.82,WATCH,1,NONE,Bull Trend,Neutral,Waiting,,51.17,55.8,,,,,中国平安,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
2026-08-31T22:12:04.838095+00:00,601618,HS300,2026-08-31,2.56,WATCH,1,NONE,Bearish Zhongshu,Neutral,Waiting,,2.52,2.65,,,,,中国中冶,nan,,1.8.5-source-port,NONE,WATCH,NEW_WATCH
